from_author_id,to_author_id,weight
https://openalex.org/A5065964282,https://openalex.org/A5070124847,1
https://openalex.org/A5065964282,https://openalex.org/A5072261829,1
https://openalex.org/A5065964282,https://openalex.org/A5072512285,1
https://openalex.org/A5065964282,https://openalex.org/A5074068450,1
https://openalex.org/A5065964282,https://openalex.org/A5074257477,1
https://openalex.org/A5065964282,https://openalex.org/A5075496480,1
https://openalex.org/A5065964282,https://openalex.org/A5075871949,1
https://openalex.org/A5065964282,https://openalex.org/A5078874795,1
https://openalex.org/A5065964282,https://openalex.org/A5080152304,1
https://openalex.org/A5065964282,https://openalex.org/A5080505347,1
https://openalex.org/A5065964282,https://openalex.org/A5081524121,1
https://openalex.org/A5065964282,https://openalex.org/A5082000265,1
https://openalex.org/A5065964282,https://openalex.org/A5083528596,1
https://openalex.org/A5065964282,https://openalex.org/A5086148004,1
https://openalex.org/A5065964282,https://openalex.org/A5086635152,1
https://openalex.org/A5065964282,https://openalex.org/A5090009163,1
https://openalex.org/A5065964282,https://openalex.org/A5101785022,1
https://openalex.org/A5065964282,https://openalex.org/A5103134481,1
https://openalex.org/A5065964282,https://openalex.org/A5104108927,1
https://openalex.org/A5065964282,https://openalex.org/A5107936554,1
https://openalex.org/A5065964282,https://openalex.org/A5108072182,1
https://openalex.org/A5065964282,https://openalex.org/A5108091448,1
https://openalex.org/A5065964282,https://openalex.org/A5108144975,1
https://openalex.org/A5065964282,https://openalex.org/A5109157215,1
https://openalex.org/A5065964282,https://openalex.org/A5109602539,1
https://openalex.org/A5065964282,https://openalex.org/A5112818613,1
https://openalex.org/A5065964282,https://openalex.org/A5112902933,1
https://openalex.org/A5065964282,https://openalex.org/A5113796817,1
https://openalex.org/A5065964282,https://openalex.org/A5114045132,1
https://openalex.org/A5065964282,https://openalex.org/A5114045133,1
https://openalex.org/A5067043429,https://openalex.org/A5067377847,1
https://openalex.org/A5067043429,https://openalex.org/A5067653484,1
https://openalex.org/A5067043429,https://openalex.org/A5068663980,1
https://openalex.org/A5067043429,https://openalex.org/A5070017829,1
https://openalex.org/A5067043429,https://openalex.org/A5070124847,1
https://openalex.org/A5067043429,https://openalex.org/A5072261829,1
https://openalex.org/A5067043429,https://openalex.org/A5072512285,1
https://openalex.org/A5067043429,https://openalex.org/A5074068450,1
https://openalex.org/A5067043429,https://openalex.org/A5074257477,1
https://openalex.org/A5067043429,https://openalex.org/A5075496480,1
https://openalex.org/A5067043429,https://openalex.org/A5075871949,1
https://openalex.org/A5067043429,https://openalex.org/A5078874795,1
https://openalex.org/A5067043429,https://openalex.org/A5080152304,1
https://openalex.org/A5067043429,https://openalex.org/A5080505347,1
https://openalex.org/A5067043429,https://openalex.org/A5081524121,1
https://openalex.org/A5067043429,https://openalex.org/A5082000265,1
https://openalex.org/A5067043429,https://openalex.org/A5083528596,1
https://openalex.org/A5067043429,https://openalex.org/A5086148004,1
https://openalex.org/A5067043429,https://openalex.org/A5086635152,1
https://openalex.org/A5067043429,https://openalex.org/A5090009163,1
https://openalex.org/A5067043429,https://openalex.org/A5101785022,1
https://openalex.org/A5067043429,https://openalex.org/A5103134481,1
https://openalex.org/A5067043429,https://openalex.org/A5104108927,1
https://openalex.org/A5067043429,https://openalex.org/A5107936554,1
https://openalex.org/A5067043429,https://openalex.org/A5108072182,1
https://openalex.org/A5067043429,https://openalex.org/A5108091448,1
https://openalex.org/A5067043429,https://openalex.org/A5108144975,1
https://openalex.org/A5067043429,https://openalex.org/A5109157215,1
https://openalex.org/A5067043429,https://openalex.org/A5109602539,1
https://openalex.org/A5067043429,https://openalex.org/A5112818613,1
https://openalex.org/A5067043429,https://openalex.org/A5112902933,1
https://openalex.org/A5067043429,https://openalex.org/A5113796817,1
https://openalex.org/A5067043429,https://openalex.org/A5114045132,1
https://openalex.org/A5067043429,https://openalex.org/A5114045133,1
https://openalex.org/A5067377847,https://openalex.org/A5067653484,1
https://openalex.org/A5067377847,https://openalex.org/A5068663980,1
https://openalex.org/A5067377847,https://openalex.org/A5070017829,1
https://openalex.org/A5067377847,https://openalex.org/A5070124847,1
https://openalex.org/A5067377847,https://openalex.org/A5072261829,1
https://openalex.org/A5067377847,https://openalex.org/A5072512285,1
https://openalex.org/A5067377847,https://openalex.org/A5074068450,1
https://openalex.org/A5067377847,https://openalex.org/A5074257477,1
https://openalex.org/A5067377847,https://openalex.org/A5075496480,1
https://openalex.org/A5067377847,https://openalex.org/A5075871949,1
https://openalex.org/A5067377847,https://openalex.org/A5078874795,1
https://openalex.org/A5067377847,https://openalex.org/A5080152304,1
https://openalex.org/A5067377847,https://openalex.org/A5080505347,1
https://openalex.org/A5067377847,https://openalex.org/A5081524121,1
https://openalex.org/A5067377847,https://openalex.org/A5082000265,1
https://openalex.org/A5067377847,https://openalex.org/A5083528596,1
https://openalex.org/A5067377847,https://openalex.org/A5086148004,1
https://openalex.org/A5067377847,https://openalex.org/A5086635152,1
https://openalex.org/A5067377847,https://openalex.org/A5090009163,1
https://openalex.org/A5067377847,https://openalex.org/A5101785022,1
https://openalex.org/A5067377847,https://openalex.org/A5103134481,1
https://openalex.org/A5067377847,https://openalex.org/A5104108927,1
https://openalex.org/A5067377847,https://openalex.org/A5107936554,1
https://openalex.org/A5067377847,https://openalex.org/A5108072182,1
https://openalex.org/A5067377847,https://openalex.org/A5108091448,1
https://openalex.org/A5067377847,https://openalex.org/A5108144975,1
https://openalex.org/A5067377847,https://openalex.org/A5109157215,1
https://openalex.org/A5067377847,https://openalex.org/A5109602539,1
https://openalex.org/A5067377847,https://openalex.org/A5112818613,1
https://openalex.org/A5067377847,https://openalex.org/A5112902933,1
https://openalex.org/A5067377847,https://openalex.org/A5113796817,1
https://openalex.org/A5067377847,https://openalex.org/A5114045132,1
https://openalex.org/A5067377847,https://openalex.org/A5114045133,1
https://openalex.org/A5067653484,https://openalex.org/A5068663980,1
https://openalex.org/A5067653484,https://openalex.org/A5070017829,1
https://openalex.org/A5067653484,https://openalex.org/A5070124847,1
https://openalex.org/A5067653484,https://openalex.org/A5072261829,1
https://openalex.org/A5067653484,https://openalex.org/A5072512285,1
https://openalex.org/A5067653484,https://openalex.org/A5074068450,1
https://openalex.org/A5067653484,https://openalex.org/A5074257477,1
https://openalex.org/A5067653484,https://openalex.org/A5075496480,1
https://openalex.org/A5067653484,https://openalex.org/A5075871949,1
https://openalex.org/A5067653484,https://openalex.org/A5078874795,1
https://openalex.org/A5067653484,https://openalex.org/A5080152304,1
https://openalex.org/A5067653484,https://openalex.org/A5080505347,1
https://openalex.org/A5067653484,https://openalex.org/A5081524121,1
https://openalex.org/A5067653484,https://openalex.org/A5082000265,1
https://openalex.org/A5067653484,https://openalex.org/A5083528596,1
https://openalex.org/A5067653484,https://openalex.org/A5086148004,1
https://openalex.org/A5067653484,https://openalex.org/A5086635152,1
https://openalex.org/A5067653484,https://openalex.org/A5090009163,1
https://openalex.org/A5067653484,https://openalex.org/A5101785022,1
https://openalex.org/A5067653484,https://openalex.org/A5103134481,1
https://openalex.org/A5067653484,https://openalex.org/A5104108927,1
https://openalex.org/A5067653484,https://openalex.org/A5107936554,1
https://openalex.org/A5067653484,https://openalex.org/A5108072182,1
https://openalex.org/A5067653484,https://openalex.org/A5108091448,1
https://openalex.org/A5067653484,https://openalex.org/A5108144975,1
https://openalex.org/A5067653484,https://openalex.org/A5109157215,1
https://openalex.org/A5067653484,https://openalex.org/A5109602539,1
https://openalex.org/A5067653484,https://openalex.org/A5112818613,1
https://openalex.org/A5067653484,https://openalex.org/A5112902933,1
https://openalex.org/A5067653484,https://openalex.org/A5113796817,1
https://openalex.org/A5067653484,https://openalex.org/A5114045132,1
https://openalex.org/A5067653484,https://openalex.org/A5114045133,1
https://openalex.org/A5068663980,https://openalex.org/A5070017829,1
https://openalex.org/A5068663980,https://openalex.org/A5070124847,1
https://openalex.org/A5068663980,https://openalex.org/A5072261829,1
https://openalex.org/A5068663980,https://openalex.org/A5072512285,1
https://openalex.org/A5068663980,https://openalex.org/A5074068450,1
https://openalex.org/A5068663980,https://openalex.org/A5074257477,1
https://openalex.org/A5068663980,https://openalex.org/A5075496480,1
https://openalex.org/A5068663980,https://openalex.org/A5075871949,1
https://openalex.org/A5068663980,https://openalex.org/A5078874795,1
https://openalex.org/A5068663980,https://openalex.org/A5080152304,1
https://openalex.org/A5068663980,https://openalex.org/A5080505347,1
https://openalex.org/A5068663980,https://openalex.org/A5081524121,1
https://openalex.org/A5068663980,https://openalex.org/A5082000265,1
https://openalex.org/A5068663980,https://openalex.org/A5083528596,1
https://openalex.org/A5068663980,https://openalex.org/A5086148004,1
https://openalex.org/A5068663980,https://openalex.org/A5086635152,1
https://openalex.org/A5068663980,https://openalex.org/A5090009163,1
https://openalex.org/A5068663980,https://openalex.org/A5101785022,1
https://openalex.org/A5068663980,https://openalex.org/A5103134481,1
https://openalex.org/A5068663980,https://openalex.org/A5104108927,1
https://openalex.org/A5068663980,https://openalex.org/A5107936554,1
https://openalex.org/A5068663980,https://openalex.org/A5108072182,1
https://openalex.org/A5068663980,https://openalex.org/A5108091448,1
https://openalex.org/A5068663980,https://openalex.org/A5108144975,1
https://openalex.org/A5068663980,https://openalex.org/A5109157215,1
https://openalex.org/A5068663980,https://openalex.org/A5109602539,1
https://openalex.org/A5068663980,https://openalex.org/A5112818613,1
https://openalex.org/A5068663980,https://openalex.org/A5112902933,1
https://openalex.org/A5068663980,https://openalex.org/A5113796817,1
https://openalex.org/A5068663980,https://openalex.org/A5114045132,1
https://openalex.org/A5068663980,https://openalex.org/A5114045133,1
https://openalex.org/A5070017829,https://openalex.org/A5070124847,1
https://openalex.org/A5070017829,https://openalex.org/A5072261829,1
https://openalex.org/A5070017829,https://openalex.org/A5072512285,1
https://openalex.org/A5070017829,https://openalex.org/A5074068450,1
https://openalex.org/A5070017829,https://openalex.org/A5074257477,1
https://openalex.org/A5070017829,https://openalex.org/A5075496480,1
https://openalex.org/A5070017829,https://openalex.org/A5075871949,1
https://openalex.org/A5070017829,https://openalex.org/A5078874795,1
https://openalex.org/A5070017829,https://openalex.org/A5080152304,1
https://openalex.org/A5070017829,https://openalex.org/A5080505347,1
https://openalex.org/A5070017829,https://openalex.org/A5081524121,1
https://openalex.org/A5070017829,https://openalex.org/A5082000265,1
https://openalex.org/A5070017829,https://openalex.org/A5083528596,1
https://openalex.org/A5070017829,https://openalex.org/A5086148004,1
https://openalex.org/A5070017829,https://openalex.org/A5086635152,1
https://openalex.org/A5070017829,https://openalex.org/A5090009163,1
https://openalex.org/A5070017829,https://openalex.org/A5101785022,1
https://openalex.org/A5070017829,https://openalex.org/A5103134481,1
https://openalex.org/A5070017829,https://openalex.org/A5104108927,1
https://openalex.org/A5070017829,https://openalex.org/A5107936554,1
https://openalex.org/A5070017829,https://openalex.org/A5108072182,1
https://openalex.org/A5070017829,https://openalex.org/A5108091448,1
https://openalex.org/A5070017829,https://openalex.org/A5108144975,1
https://openalex.org/A5070017829,https://openalex.org/A5109157215,1
https://openalex.org/A5070017829,https://openalex.org/A5109602539,1
https://openalex.org/A5070017829,https://openalex.org/A5112818613,1
https://openalex.org/A5070017829,https://openalex.org/A5112902933,1
https://openalex.org/A5070017829,https://openalex.org/A5113796817,1
https://openalex.org/A5070017829,https://openalex.org/A5114045132,1
https://openalex.org/A5070017829,https://openalex.org/A5114045133,1
https://openalex.org/A5070124847,https://openalex.org/A5072261829,1
https://openalex.org/A5070124847,https://openalex.org/A5072512285,1
https://openalex.org/A5070124847,https://openalex.org/A5074068450,1
https://openalex.org/A5070124847,https://openalex.org/A5074257477,1
https://openalex.org/A5070124847,https://openalex.org/A5075496480,1
https://openalex.org/A5070124847,https://openalex.org/A5075871949,1
